
10	14	14	143	38	74	4	0	0	58	2054	2660	3878

10	14	15	188	55	74	4	0	0	60	2056	2658	3880

10	14	15	188	55	74	4	0	0	60	2055	2660	3874

10	14	15	188	55	74	4	0	0	59	2058	2658	3883

10	14	14	161	49	70	2	0	0	60	2059	2657	3873

10	14	14	161	49	70	2	0	0	61	2056	2659	3878

10	14	14	161	49	70	2	0	0	57	2056	2657	3879

10	14	14	161	36	62	2	0	0	61	2054	2661	3891

10	14	14	161	36	62	2	0	0	62	2055	2660	3890

10	14	14	161	36	62	2	0	0	71	2054	2659	3875

10	13	13	212	44	60	2	0	0	59	2055	2658	3879

10	13	13	212	44	60	2	0	0	58	2054	2655	3879

10	13	13	212	44	60	2	0	0	58	2050	2659	3874

9	13	13	104	13	60	2	0	0	56	2057	2658	3881

9	13	13	104	13	60	2	0	0	66	2053	2654	3886

9	13	13	104	13	60	2	0	0	57	2054	2658	3887

9	12	12	92	0	60	0	0	0	61	2054	2658	3885

9	12	12	92	0	60	0	0	0	59	2051	2660	3890

9	12	12	92	0	60	0	0	0	60	2053	2664	3886

10	13	13	65	8	66	0	0	0	78	2054	2659	3878

10	13	13	65	8	66	0	0	0	114	2053	2657	3881

10	13	13	65	8	66	0	0	0	59	2056	2660	3892

10	13	13	86	22	66	0	0	0	59	2051	2656	3878

10	13	13	86	22	66	0	0	0	58	2058	2661	3886

10	13	13	86	22	66	0	0	0	61	2056	2661	3890

10	13	13	59	16	68	0	0	0	60	2052	2658	3877

10	13	13	59	16	68	0	0	0	58	2053	2663	3894

10	13	13	59	16	68	0	0	0	56	2055	2661	3880

10	12	14	240	245	66	2	2	2	65	2059	2663	3887

10	12	14	240	245	66	2	2	2	62	2064	2664	3885

10	12	14	240	245	66	2	2	2	104	2057	2661	3887

9	12	13	156	226	68	2	2	2	57	2059	2662	3886

9	12	13	156	226	68	2	2	2	61	2058	2660	3882

9	12	13	156	226	68	2	2	2	61	2058	2663	3889

10	12	14	195	239	72	2	2	2	57	2056	2662	3893

10	12	14	195	239	72	2	2	2	59	2057	2663	3885

10	12	14	195	239	72	2	2	2	116	2061	2665	3891

10	13	15	213	252	82	2	2	2	58	2058	2667	3884

10	13	15	213	252	82	2	2	2	59	2056	2666	3899

10	13	15	213	252	82	2	2	2	59	2063	2662	3895

10	13	14	144	244	76	2	2	2	79	2061	2662	3885

10	13	14	144	244	76	2	2	2	69	2063	2663	3881

10	13	14	144	244	76	2	2	2	62	2060	2668	3882

11	14	16	59	40	76	6	2	2	62	2059	2665	3887

11	14	16	59	40	76	6	2	2	57	2058	2669	3897

11	14	16	59	40	76	6	2	2	137	2059	2668	3886

11	14	17	77	51	72	6	2	2	60	2062	2670	3894

11	14	17	77	51	72	6	2	2	64	2056	2666	3884

11	14	17	77	51	72	6	2	2	56	2061	2667	3890

10	13	17	8	26	68	10	2	2	59	2063	2665	3899

10	13	17	8	26	68	10	2	2	78	2065	2667	3893

10	13	17	8	26	68	10	2	2	60	2062	2669	3890

10	14	18	38	39	76	10	2	2	59	2059	2665	3891

10	14	18	38	39	76	10	2	2	58	2063	2667	3900

10	14	18	38	39	76	10	2	2	58	2063	2666	3895

10	14	18	38	33	76	10	2	2	61	2063	2665	3888

10	14	18	38	33	76	10	2	2	63	2062	2668	3889

10	14	18	38	33	76	10	2	2	76	2063	2665	3886

10	14	16	50	28	72	8	0	0	97	2058	2665	3887

10	14	16	50	28	72	8	0	0	59	2061	2667	3890

10	14	16	50	28	72	8	0	0	59	2059	2666	3885

9	13	15	95	34	78	8	0	0	62	2059	2665	3875

9	13	15	95	34	78	8	0	0	57	2062	2667	3874

9	13	15	95	34	78	8	0	0	64	2063	2666	3895

8	12	14	249	254	70	10	0	0	67	2057	2659	3867

9	13	15	249	254	70	10	0	0	57	2056	2659	3871

9	13	15	249	254	70	10	0	0	58	2060	2662	3865

9	12	14	198	237	66	10	0	0	61	2058	2658	3871

9	12	14	198	237	66	10	0	0	67	2058	2664	3884

9	12	14	198	237	66	10	0	0	56	2060	2663	3871

8	12	14	174	226	68	10	0	0	58	2056	2659	3875

8	12	14	174	226	68	10	0	0	66	2061	2658	3879

8	12	14	174	226	68	10	0	0	58	2058	2660	3870

8	11	14	147	203	72	8	2	2	60	2062	2659	3870

8	11	14	147	203	72	8	2	2	60	2059	2657	3875

8	11	14	147	203	72	8	2	2	67	2054	2660	3876

8	11	16	123	200	70	10	4	4	68	2057	2659	3867

8	11	16	123	200	70	10	4	4	69	2053	2658	3875

8	11	16	123	200	70	10	4	4	71	2059	2656	3873

8	12	15	198	215	74	6	4	4	59	2060	2658	3872

8	12	15	198	215	74	6	4	4	59	2059	2658	3870

8	12	15	198	215	74	6	4	4	60	2059	2660	3874

8	11	16	147	192	66	8	6	6	60	2057	2661	3886

8	11	16	147	192	66	8	6	6	59	2056	2660	3871

8	11	16	147	192	66	8	6	6	132	2061	2661	3884

8	12	17	231	219	70	10	6	6	64	2060	2662	3886

8	12	17	231	219	70	10	6	6	55	2056	2661	3875

8	12	17	231	219	70	10	6	6	59	2059	2661	3882

9	12	18	32	245	72	10	6	6	58	2060	2662	3882

9	12	18	32	245	72	10	6	6	83	2057	2660	3879

9	12	18	32	245	72	10	6	6	57	2059	2660	3886

9	12	18	32	248	72	10	6	6	57	2058	2663	3885

9	12	18	32	248	72	10	6	6	60	2057	2663	3879

9	12	18	32	248	72	10	6	6	60	2060	2659	3880

10	13	19	161	32	82	8	6	6	65	2060	2662	3886

10	13	19	161	32	82	8	6	6	55	2063	2659	3887

10	13	19	161	32	82	8	6	6	62	2059	2658	3883

10	14	19	167	36	78	8	6	6	75	2058	2661	3888

10	14	19	167	36	78	8	6	6	61	2061	2662	3882

10	14	19	167	36	78	8	6	6	60	2061	2661	3884

11	14	20	16	66	86	8	6	6	58	2059	2654	3890

11	14	20	16	66	86	8	6	6	59	2060	2660	3881

11	14	20	16	66	86	8	6	6	57	2059	2659	3876

11	14	18	203	64	78	6	4	4	61	2063	2662	3874

11	14	18	203	64	78	6	4	4	62	2059	2660	3876

11	14	18	203	64	78	6	4	4	60	2054	2663	3878

