10	13	14	116	15	64	4	0	0	64	2240	2762	3662

10	13	14	116	15	64	4	0	0	73	2237	2765	3636

10	13	14	116	15	64	4	0	0	61	2239	2769	3642

10	14	14	179	38	76	2	0	0	60	2239	2763	3662

10	14	14	179	38	76	2	0	0	85	2238	2764	3663

10	14	14	179	38	76	2	0	0	72	2233	2765	3663

10	13	14	110	19	68	2	0	0	69	2236	2761	3661

10	13	14	110	19	68	2	0	0	69	2237	2766	3649

10	13	14	110	19	68	2	0	0	68	2235	2765	3657

11	14	14	224	38	72	0	0	0	72	2233	2768	3661

11	14	14	224	38	72	0	0	0	65	2235	2764	3670

11	14	14	224	38	72	0	0	0	62	22
9	14	14	74	0	80	4	0	0	83	1945	2598	3951

9	14	14	74	0	80	4	0	0	63	1944	2598	3938

9	14	14	74	0	80	4	0	0	58	1943	2604	3942

9	13	13	80	252	78	2	0	0	59	1942	2601	3948

9	13	13	80	252	78	2	0	0	73	1943	2599	3948

9	13	13	80	252	78	2	0	0	60	1944	2602	3949

10	13	13	131	4	74	2	0	0	164	1943	2595	3944

10	13	13	131	4	74	2	0	0	65	1942	2600	3942

10	13	13	131	4	74	2	0	0	60	1947	2602	3942

9	12	12	5	232	70	2	0	0	66	1947	2601	3945

9	12	12	5	232	70	2	0	0	77	1948	2595	3942

9	12	12	5	232	70	2	0	0	57	1946	2600	3954

9	12	12	204	215	74	2	0	0	56	1946	2598	3945

9	12	12	204	215	74	2	0	0	60	1944	2603	3938

9	12	12	204	215	74	2	0	0	59	1944	2598	3938

9	12	13	204	217	68	4	0	0	81	1946	2600	3949

9	12	13	204	217	68	4	0	0	59	1945	2603	3948

9	12	13	204	217	68	4	0	0	62	1940	2597	3945

10	12	14	23	249	66	4	2	2	62	1943	2600	3946

10	12	14	23	249	66	4	2	2	67	1942	2601	3947

10	12	14	23	249	66	4	2	2	61	1945	2602	3944

10	12	14	23	239	58	4	2	2	58	1939	2598	3949

10	12	14	23	239	58	4	2	2	60	1944	2599	3938

10	12	14	23	239	58	4	2	2	63	1941	2596	3951

