
15	24	25	58	12	123	20	0	0	52	1788	2476	3749

15	24	25	58	12	123	20	0	0	56	1784	2477	3765

15	24	25	103	26	123	18	0	0	60	1783	2475	3765

15	24	25	103	26	123	18	0	0	67	1787	2477	3764

15	24	25	103	26	123	18	0	0	53	1786	2476	3756

16	24	24	64	38	121	14	0	0	59	1787	2478	3774

16	24	24	64	38	121	14	0	0	54	1788	2477	3762

16	24	24	64	38	121	14	0	0	68	1782	2478	3764

16	24	24	31	42	125	12	0	0	78	1788	2476	3778

16	24	24	31	42	125	12	0	0	56	1787	2481	3771

16	24	24	31	42	125	12	0	0	63	1783	2477	3779

16	25	26	196	84	130	12	2	2	56	1787	2479	3775

16	25	26	196	84	130	12	2	2	57	1788	2476	3769

16	25	26	196	84	130	12	2	2	56	1791	2480	3782

17	26	27	42	122	128	12	2	2	55	1789	2483	3779

17	26	27	42	122	128	12	2	2	62	1786	2479	3778

17	26	27	42	122	128	12	2	2	56	1789	2480	3780

17	25	27	36	109	121	12	2	2	58	1787	2484	3764

17	25	27	36	109	121	12	2	2	57	1790	2481	3787

17	25	27	36	109	121	12	2	2	52	1788	2483	3777

17	25	29	93	123	125	12	4	4	57	1788	2477	3768

17	25	29	93	123	125	12	4	4	58	1791	2479	3761

17	25	29	93	123	125	12	4	4	59	1791	2482	3764

17	24	28	120	129	131	12	4	4	65	1790	2482	3774

17	24	28	120	129	131	12	4	4	53	1789	2481	3761

17	24	28	120	129	131	12	4	4	57	1788	2482	3775

17	24	30	69	133	146	14	4	4	58	1788	2481	3787

18	25	31	69	133	146	14	4	4	80	1787	2484	3764

18	25	31	69	133	146	14	4	4	70	1788	2483	3779

19	26	31	120	154	148	14	4	4	54	1786	2481	3766

18	26	30	120	154	148	14	4	4	55	1786	2481	3759

18	26	30	120	154	148	14	4	4	55	1789	2480	3750

17	25	30	45	127	142	16	4	4	61	1788	2480	3754

17	25	30	45	127	142	16	4	4	55	1786	2483	3764

17	25	30	45	127	142	16	4	4	59	1789	2481	3771

17	24	30	0	110	138	16	4	4	58	1789	2484	3775

17	24	30	0	110	138	16	4	4	58	1785	2480	3766

17	24	30	0	110	138	16	4	4	61	1789	2480	3781

17	25	31	84	133	138	20	4	4	58	1790	2483	3763

17	25	31	84	133	138	20	4	4	52	1785	2484	3769

17	25	31	84	133	138	20	4	4	58	1787	2481	3774

17	25	29	72	129	136	18	2	2	55	1785	2483	3774

17	25	29	72	129	136	18	2	2	58	1787	2482	3782

17	25	29	72	129	136	18	2	2	54	1790	2481	3765

17	24	28	9	102	140	16	2	2	54	1786	2485	3759

17	24	28	9	102	140	16	2	2	87	1789	2482	3778

17	24	28	9	102	140	16	2	2	111	1785	2482	3763

17	24	28	84	115	134	14	2	2	58	1784	2479	3763

17	24	28	84	115	134	14	2	2	56	1784	2483	3758

17	24	28	84	115	134	14	2	2	56	1791	2483	3759

17	24	27	27	113	143	14	0	0	63	1789	2482	3778

17	24	27	27	113	143	14	0	0	57	1788	2484	3768

17	24	27	27	113	143	14	0	0	74	1786	2486	3771

16	24	26	205	86	141	14	0	0	55	1788	2487	3794

16	24	26	205	86	141	14	0	0	58	1787	2484	3775

16	24	26	205	86	141	14	0	0	54	1789	2483	3764

15	23	25	121	52	134	10	0	0	70	1787	2482	3777

15	23	25	121	52	134	10	0	0	68	1788	2485	3762

15	23	25	121	52	134	10	0	0	69	1788	2486	3781

14	21	24	1	14	128	12	0	0	55	1785	2484	3763

14	21	24	1	14	128	12	0	0	55	1790	2482	3764

14	20	24	1	14	128	12	0	0	57	1788	2482	3763

15	23	25	103	43	143	12	0	0	65	1793	2484	3782

15	23	25	103	43	143	12	0	0	58	1785	2482	3789

15	23	25	103	43	143	12	0	0	60	1786	2484	3780

15	23	26	136	52	147	12	0	0	55	1788	2483	3781

15	23	26	136	52	147	12	0	0	56	1790	2485	3790

15	23	26	136	52	147	12	0	0	58	1790	2484	3791

14	22	24	97	29	145	8	0	0	57	1789	2478	3780

14	22	24	97	29	145	8	0	0	66	1787	2479	3765

14	22	24	97	29	145	8	0	0	59	1791	2487	3773

14	22	26	70	29	140	10	2	2	54	1787	2483	3788

14	22	26	70	29	140	10	2	2	57	1788	2478	3788

14	22	26	70	29	140	10	2	2	54	1788	2481	3761

14	22	26	64	16	138	14	2	2	77	1792	2481	3761

14	22	26	64	16	138	14	2	2	53	1784	2481	3761

14	22	26	64	16	138	14	2	2	55	1787	2484	3767

14	23	26	64	32	138	16	2	2	59	1791	2487	3783

14	23	26	64	32	138	16	2	2	55	1790	2484	3781

14	23	26	64	32	138	16	2	2	56	1790	2483	3764

15	23	26	55	24	121	16	2	2	54	1790	2485	3769

15	23	26	55	24	121	16	2	2	54	1788	2483	3778

15	23	26	55	24	121	16	2	2	58	1785	2482	3759

15	23	26	112	43	121	14	2	2	57	1787	2484	3759

15	23	26	112	43	121	14	2	2	72	1793	2483	3780

15	23	26	112	43	121	14	2	2	66	1789	2483	3769

16	23	28	202	69	117	16	4	4	58	1787	2483	3765

16	23	28	202	69	117	16	4	4	55	1789	2482	3774

16	23	28	202	69	117	16	4	4	55	1788	2488	3762

16	24	28	232	81	121	16	4	4	58	1787	2485	3774

16	24	28	232	81	121	16	4	4	56	1791	2486	3783

16	24	28	232	81	121	16	4	4	61	1787	2484	3794

16	22	26	91	50	112	16	4	4	57	1790	2486	3781

16	22	26	91	50	112	16	4	4	56	1790	2486	3792

16	22	26	91	50	112	16	4	4	54	1790	2483	3787

16	23	26	205	77	116	16	4	4	56	1788	2487	3780

17	24	27	205	77	116	16	4	4	81	1788	2483	3781

17	24	27	205	77	116	16	4	4	54	1788	2481	3768

17	25	28	148	73	118	18	4	4	54	1786	2484	3765

16	25	28	148	73	118	18	4	4	56	1789	2485	3771

16	25	28	148	73	118	18	4	4	53	1787	2481	3762

16	25	27	148	62	118	20	2	2	58	1785	2480	3748

16	25	27	148	62	118	20	2	2	55	1787	2477	3743

16	25	27	148	62	118	20	2	2	58	1784	2483	3746

16	24	27	127	56	114	18	2	2	59	1788	2480	3742

16	24	27	127	56	114	18	2	2	57	1788	2477	3739

16	24	27	127	56	114	18	2	2	61	1787	2478	3765

15	23	26	52	29	114	16	2	2	55	1783	2478	3757

15	23	26	52	29	114	16	2	2	57	1789	2477	3730

15	23	26	52	29	114	16	2	2	59	1790	2479	3745

16	23	26	67	37	120	14	2	2	54	1789	2477	3753

16	23	26	67	37	120	14	2	2	57	1788	2475	3759

16	23	26	67	37	120	14	2	2	59	1789	2473	3742

15	22	26	248	9	124	14	2	2	56	1790	2476	3731

15	22	26	248	9	124	14	2	2	58	1787	2473	3747

15	22	26	248	9	124	14	2	2	59	1785	2472	3760

15	22	24	37	9	118	12	0	0	56	1788	2478	3763

15	22	24	37	9	118	12	0	0	57	1789	2474	3744

15	22	24	37	9	118	12	0	0	55	1788	2475	3767

16	22	24	76	20	112	12	0	0	56	1789	2477	3772

16	22	24	76	20	112	12	0	0	54	1786	2481	3764

16	22	24	76	20	112	12	0	0	53	1789	2476	3775

16	22	25	172	37	106	12	2	2	67	1791	2474	3764

16	22	25	172	37	106	12	2	2	69	1786	2477	3758

16	22	25	172	37	106	12	2	2	58	1785	2479	3771

15	20	26	58	1	100	14	4	4	60	1788	2482	3785

15	20	26	58	1	100	14	4	4	58	1791	2480	3778

15	20	26	58	1	100	14	4	4	59	1784	2480	3785

16	19	25	142	20	90	12	4	4	56	1791	2477	3776

16	19	25	142	20	90	12	4	4	56	1788	2481	3786

16	19	25	142	20	90	12	4	4	61	1788	2484	3778

16	20	25	130	16	88	12	4	4	64	1786	2479	3780

16	20	25	130	16	88	12	4	4	62	1789	2483	3775

16	20	25	130	16	88	12	4	4	65	1790	2480	3777

17	21	26	163	41	92	12	4	4	72	1787	2478	3764

17	21	26	163	41	92	12	4	4	54	1789	2481	3769

17	21	26	163	41	92	12	4	4	72	1786	2478	3784

17	22	26	157	37	96	14	4	4	57	1786	2484	3780

17	22	26	157	37	96	14	4	4	56	1792	2483	3764

17	22	26	157	37	96	14	4	4	58	1787	2482	3761

17	22	27	238	56	102	14	4	4	63	1789	2485	3765

17	22	27	238	56	102	14	4	4	56	1787	2481	3772

17	22	27	238	56	102	14	4	4	58	1788	2485	3764

18	24	29	114	101	102	18	4	4	86	1792	2485	3785

18	24	29	114	101	102	18	4	4	56	1791	2486	3776

18	24	29	114	101	102	18	4	4	55	1788	2483	3763

18	24	29	36	97	106	18	4	4	73	1784	2484	3765

18	24	29	36	97	106	18	4	4	56	1790	2483	3788

18	24	29	36	97	106	18	4	4	57	1789	2480	3763

17	23	28	214	70	102	16	4	4	55	1790	2486	3766

17	23	28	214	70	102	16	4	4	65	1790	2487	3776

17	23	28	214	70	102	16	4	4	54	1790	2486	3771

17	23	27	181	61	102	14	2	2	51	1791	2483	3774

17	23	27	181	61	102	14	2	2	57	1787	2483	3767

17	23	27	181	61	102	14	2	2	55	1793	2484	3787

17	23	27	124	57	106	14	2	2	58	1793	2482	3769

17	23	27	124	57	106	14	2	2	57	1795	2486	3782

17	23	27	124	57	106	14	2	2	57	1791	2481	3794

17	23	27	79	42	112	14	2	2	53	1791	2484	3786

17	23	27	79	42	112	14	2	2	63	1790	2484	3787

17	23	27	79	42	112	14	2	2	57	1795	2482	3789

16	21	25	61	38	108	12	2	2	55	1792	2486	3794

16	21	25	61	38	108	12	2	2	57	1792	2489	3785

16	21	25	61	38	108	12	2	2	60	1798	2487	3782

16	22	24	73	42	108	12	2	2	55	1792	2489	3777

16	23	25	73	42	108	12	2	2	59	1789	2487	3771

16	23	25	73	42	108	12	2	2	58	1795	2488	3781

16	23	26	52	40	115	14	2	2	64	1794	2490	3781

16	23	26	52	40	115	14	2	2	54	1793	2493	3787

16	23	26	52	40	115	14	2	2	57	1792	2483	3774

15	21	26	1	21	111	14	2	2	58	1794	2490	3777

15	21	26	1	21	111	14	2	2	60	1794	2484	3770

15	22	26	1	21	111	14	2	2	65	1797	2486	3769

15	22	26	233	4	122	12	4	4	66	1790	2482	3766

15	22	26	233	4	122	12	4	4	56	1794	2483	3763

15	21	26	233	4	122	12	4	4	68	1791	2489	3768

15	21	26	203	255	124	12	4	4	58	1793	2486	3781

15	21	26	203	255	124	12	4	4	73	1792	2486	3756

15	21	26	203	255	124	12	4	4	52	1790	2487	3771

15	22	27	203	7	136	12	4	4	58	1793	2483	3778

15	22	27	203	7	136	12	4	4	131	1789	2486	3781

15	22	27	203	7	136	12	4	4	56	1788	2483	3761

15	22	27	146	244	134	16	4	4	58	1792	2484	3764

15	22	27	146	244	134	16	4	4	60	1791	2485	3769

15	22	27	146	244	134	16	4	4	57	1791	2483	3787

14	22	26	182	246	132	14	2	2	58	1793	2485	3779

14	22	26	182	246	132	14	2	2	57	1791	2486	3765

14	22	26	182	246	132	14	2	2	57	1796	2478	3763

13	21	25	86	214	134	16	2	2	54	1796	2484	3775

13	20	25	86	214	134	16	2	2	59	1787	2484	3764

13	20	25	86	214	134	16	2	2	59	1787	2481	3769

14	20	26	110	218	136	16	2	2	59	1791	2485	3764

14	20	26	110	218	136	16	2	2	60	1792	2485	3767

14	20	26	110	218	136	16	2	2	56	1791	2480	3764

14	20	26	122	214	132	18	2	2	55	1789	2483	3785

14	20	26	122	214	132	18	2	2	55	1790	2482	3769

14	20	26	122	214	132	18	2	2	57	1789	2485	3762

14	19	25	98	214	117	14	2	2	57	1789	2484	3779

14	19	25	98	214	117	14	2	2	55	1792	2484	3783

14	19	25	98	214	117	14	2	2	56	1793	2487	3773

14	20	26	119	219	126	16	2	2	53	1795	2487	3782

14	20	26	119	219	126	16	2	2	55	1793	2490	3768

14	20	26	119	219	126	16	2	2	70	1789	2485	3767

14	20	24	23	206	111	14	0	0	59	1795	2488	3796

14	20	24	23	206	111	14	0	0	61	1792	2485	3778

14	20	24	23	206	111	14	0	0	55	1789	2490	3775

14	20	24	173	230	113	14	0	0	59	1789	2486	3778

14	20	24	173	230	113	14	0	0	58	1792	2488	3776

14	20	24	173	230	113	14	0	0	66	1792	2486	3771

15	20	24	218	236	107	14	0	0	88	1793	2487	3773

15	21	24	218	236	107	14	0	0	57	1797	2482	3784

15	21	24	218	236	107	14	0	0	56	1792	2488	3773

15	22	24	46	14	115	12	0	0	69	1792	2488	3789

15	22	24	46	14	115	12	0	0	59	1791	2488	3766

15	22	24	46	14	115	12	0	0	63	1792	2487	3773

16	24	26	109	29	121	16	0	0	60	1797	2488	3779

16	24	26	109	29	121	16	0	0	58	1791	2489	3759

16	24	26	109	29	121	16	0	0	51	1794	2488	3782

17	23	25	178	48	115	14	0	0	58	1794	2489	3769

17	23	25	178	48	115	14	0	0	58	1794	2484	3755

17	23	25	178	48	115	14	0	0	59	1790	2485	3766

17	23	24	121	40	111	12	0	0	55	1793	2488	3772

17	23	24	121	40	111	12	0	0	54	1791	2485	3768

17	23	24	121	40	111	12	0	0	76	1788	2486	3762

16	23	23	46	28	119	8	0	0	71	1786	2487	3761

16	23	23	46	28	119	8	0	0	57	1793	2489	3777

16	23	23	46	28	119	8	0	0	59	1794	2491	3782

15	23	24	28	11	125	10	2	2	59	1789	2488	3774

15	23	24	28	11	125	10	2	2	69	1787	2486	3772

15	23	24	28	11	125	10	2	2	58	1792	2489	3788

15	20	21	182	243	106	8	2	2	55	1793	2485	3764

15	20	21	182	243	106	8	2	2	56	1789	2486	3767

15	20	21	182	243	106	8	2	2	59	1792	2491	3782

15	20	22	233	245	102	10	2	2	60	1794	2489	3778

15	21	23	233	245	102	10	2	2	57	1791	2488	3768

15	21	23	233	245	102	10	2	2	59	1796	2485	3789

15	21	23	215	245	108	10	2	2	63	1790	2490	3775

15	20	23	215	245	108	10	2	2	63	1796	2488	3760

15	20	23	215	245	108	10	2	2	111	1793	2490	3786

15	20	24	197	239	108	14	2	2	58	1794	2487	3774

15	20	24	197	239	108	14	2	2	54	1796	2488	3770

15	20	24	197	239	108	14	2	2	65	1792	2488	3764

15	22	27	233	243	113	18	4	4	55	1792	2485	3768

15	22	27	233	243	113	18	4	4	83	1787	2485	3765

15	21	27	233	243	113	18	4	4	63	1792	2486	3781

15	21	26	221	252	109	14	4	4	56	1793	2487	3765

15	21	26	221	252	109	14	4	4	59	1790	2480	3751

15	21	26	221	252	109	14	4	4	57	1785	2483	3764

15	21	27	152	244	113	14	4	4	55	1788	2483	3733

15	21	27	152	244	113	14	4	4	57	1788	2482	3748

15	21	27	152	244	113	14	4	4	56	1785	2479	3737

14	23	28	176	246	123	16	4	4	56	1784	2484	3726

14	23	28	176	246	123	16	4	4	53	1786	2479	3722

14	23	28	176	246	123	16	4	4	58	1784	2477	3744

15	23	28	34	17	113	16	4	4	64	1789	2479	3759

15	23	28	34	17	113	16	4	4	56	1787	2479	3750

15	23	28	34	17	113	16	4	4	56	1786	2479	3735

16	23	26	40	15	105	14	2	2	54	1788	2485	3746

16	23	26	40	15	105	14	2	2	60	1789	2478	3764

16	23	26	40	15	105	14	2	2	55	1786	2482	3748

16	24	29	172	49	126	16	4	4	66	1785	2483	3765

16	24	29	172	49	126	16	4	4	58	1785	2480	3764

16	24	29	172	49	126	16	4	4	57	1787	2483	3773

16	25	29	154	43	143	16	4	4	56	1790	2480	3778

16	25	29	154	43	143	16	4	4	60	1789	2480	3760

