
7	11	12	199	159	64	14	0	0	61	2104	2653	912

7	12	12	6	189	64	12	0	0	59	2099	2653	985

7	12	12	6	189	64	12	0	0	69	2102	2654	1033

7	12	12	6	189	64	12	0	0	60	2100	2652	1068

8	12	12	24	200	68	10	0	0	68	2101	2658	1097

8	12	12	24	200	68	10	0	0	57	2100	2660	1101

8	12	12	24	200	68	10	0	0	60	2104	2660	1126

8	12	12	87	210	62	8	0	0	60	2102	2659	1116

8	12	12	87	210	62	8	0	0	63	2105	2659	1150

8	12	12	87	210	62	8	0	0	60	2104	2659	1113

8	12	14	144	233	68	8	2	2	81	2103	2657	1101

9	13	15	144	233	68	8	2	2	60	2102	2660	1102

9	13	15	144	233	68	8	2	2	59	2103	2661	1115

9	12	14	189	250	60	4	2	2	82	2102	2664	1153

9	12	14	189	250	60	4	2	2	59	2109	2668	1196

8	11	13	189	250	60	4	2	2	60	2109	2666	1219

8	11	14	153	239	62	6	4	2	63	2107	2667	1255

8	11	14	153	239	62	6	4	2	63	2108	2670	1259

9	12	15	153	239	62	6	4	2	62	2110	2667	1285

9	12	15	159	245	68	6	4	2	71	2106	2668	1240

9	12	15	159	245	68	6	4	2	61	2114	2669	1194

9	12	15	159	245	68	6	4	2	60	2109	2668	1216

9	13	16	144	243	68	10	4	2	57	2107	2668	1198

9	13	16	144	243	68	10	4	2	60	2110	2668	1198

9	13	16	144	243	68	10	4	2	59	2105	2670	1159

9	12	15	87	224	62	8	4	2	61	2113	2666	1122

9	12	15	87	224	62	8	4	2	57	2109	2666	1123

9	12	15	87	224	62	8	4	2	66	2107	2668	1132

10	13	16	222	254	64	8	4	2	60	2112	2670	1170

10	13	16	222	254	64	8	4	2	60	2108	2670	1196

10	13	16	222	254	64	8	4	2	61	2113	2672	1171

9	13	15	222	243	64	8	4	2	60	2108	2669	1204

9	13	15	222	243	64	8	4	2	61	2109	2666	1108

9	13	15	222	243	64	8	4	2	62	2111	2669	1171

10	13	15	5	251	62	8	4	2	61	2117	2669	1152

10	13	15	5	251	62	8	4	2	68	2114	2668	1131

10	13	15	5	251	62	8	4	2	63	2106	2663	1034

9	11	14	123	211	58	8	4	2	76	2108	2664	1054

9	11	14	123	211	58	8	4	2	62	2104	2667	1059

9	11	14	123	211	58	8	4	2	63	2107	2660	982

8	11	12	78	197	58	6	2	0	67	2104	2663	972

8	11	12	78	197	58	6	2	0	64	2104	2660	936

8	11	12	78	197	58	6	2	0	68	2103	2660	934

8	11	12	45	186	60	6	2	0	76	2102	2654	913

8	11	12	45	186	60	6	2	0	64	2098	2653	949

8	11	12	45	186	60	6	2	0	66	2098	2654	942

8	11	11	93	188	62	4	0	0	64	2101	2655	960

8	11	11	93	188	62	4	0	0	63	2102	2656	990

8	11	11	93	188	62	4	0	0	59	2105	2654	978

8	10	10	36	163	50	4	0	0	57	2102	2651	954

8	10	10	36	163	50	4	0	0	69	2099	2649	931

8	10	10	36	163	50	4	0	0	62	2103	2653	966

