"X--Trace 1::[V(1) - V(0), Temperature=-20 | V(PR2)]","Y--Trace 1::[V(1) - V(0), Temperature=-20 | V(PR2)]",,"X--Trace 2::[V(1) - V(0), Temperature=-19 | V(PR2)]","Y--Trace 2::[V(1) - V(0), Temperature=-19 | V(PR2)]",,"X--Trace 3::[V(1) - V(0), Temperature=-18 | V(PR2)]","Y--Trace 3::[V(1) - V(0), Temperature=-18 | V(PR2)]",,"X--Trace 4::[V(1) - V(0), Temperature=-17 | V(PR2)]","Y--Trace 4::[V(1) - V(0), Temperature=-17 | V(PR2)]",,"X--Trace 5::[V(1) - V(0), Temperature=-16 | V(PR2)]","Y--Trace 5::[V(1) - V(0), Temperature=-16 | V(PR2)]",,"X--Trace 6::[V(1) - V(0), Temperature=-15 | V(PR2)]","Y--Trace 6::[V(1) - V(0), Temperature=-15 | V(PR2)]",,"X--Trace 7::[V(1) - V(0), Temperature=-14 | V(PR2)]","Y--Trace 7::[V(1) - V(0), Temperature=-14 | V(PR2)]",,"X--Trace 8::[V(1) - V(0), Temperature=-13 | V(PR2)]","Y--Trace 8::[V(1) - V(0), Temperature=-13 | V(PR2)]",,"X--Trace 9::[V(1) - V(0), Temperature=-12 | V(PR2)]","Y--Trace 9::[V(1) - V(0), Temperature=-12 | V(PR2)]",,"X--Trace 10::[V(1) - V(0), Temperature=-11 | V(PR2)]","Y--Trace 10::[V(1) - V(0), Temperature=-11 | V(PR2)]",,"X--Trace 11::[V(1) - V(0), Temperature=-10 | V(PR2)]","Y--Trace 11::[V(1) - V(0), Temperature=-10 | V(PR2)]",,"X--Trace 12::[V(1) - V(0), Temperature=-9 | V(PR2)]","Y--Trace 12::[V(1) - V(0), Temperature=-9 | V(PR2)]",,"X--Trace 13::[V(1) - V(0), Temperature=-8 | V(PR2)]","Y--Trace 13::[V(1) - V(0), Temperature=-8 | V(PR2)]",,"X--Trace 14::[V(1) - V(0), Temperature=-7 | V(PR2)]","Y--Trace 14::[V(1) - V(0), Temperature=-7 | V(PR2)]",,"X--Trace 15::[V(1) - V(0), Temperature=-6 | V(PR2)]","Y--Trace 15::[V(1) - V(0), Temperature=-6 | V(PR2)]",,"X--Trace 16::[V(1) - V(0), Temperature=-5 | V(PR2)]","Y--Trace 16::[V(1) - V(0), Temperature=-5 | V(PR2)]",,"X--Trace 17::[V(1) - V(0), Temperature=-4 | V(PR2)]","Y--Trace 17::[V(1) - V(0), Temperature=-4 | V(PR2)]",,"X--Trace 18::[V(1) - V(0), Temperature=-3 | V(PR2)]","Y--Trace 18::[V(1) - V(0), Temperature=-3 | V(PR2)]",,"X--Trace 19::[V(1) - V(0), Temperature=-2 | V(PR2)]","Y--Trace 19::[V(1) - V(0), Temperature=-2 | V(PR2)]",,"X--Trace 20::[V(1) - V(0), Temperature=-1 | V(PR2)]","Y--Trace 20::[V(1) - V(0), Temperature=-1 | V(PR2)]",,"X--Trace 21::[V(1) - V(0), Temperature=0 | V(PR2)]","Y--Trace 21::[V(1) - V(0), Temperature=0 | V(PR2)]",,"X--Trace 22::[V(1) - V(0), Temperature=1 | V(PR2)]","Y--Trace 22::[V(1) - V(0), Temperature=1 | V(PR2)]",,"X--Trace 23::[V(1) - V(0), Temperature=2 | V(PR2)]","Y--Trace 23::[V(1) - V(0), Temperature=2 | V(PR2)]",,"X--Trace 24::[V(1) - V(0), Temperature=3 | V(PR2)]","Y--Trace 24::[V(1) - V(0), Temperature=3 | V(PR2)]",,"X--Trace 25::[V(1) - V(0), Temperature=4 | V(PR2)]","Y--Trace 25::[V(1) - V(0), Temperature=4 | V(PR2)]",,"X--Trace 26::[V(1) - V(0), Temperature=5 | V(PR2)]","Y--Trace 26::[V(1) - V(0), Temperature=5 | V(PR2)]",,"X--Trace 27::[V(1) - V(0), Temperature=6 | V(PR2)]","Y--Trace 27::[V(1) - V(0), Temperature=6 | V(PR2)]",,"X--Trace 28::[V(1) - V(0), Temperature=7 | V(PR2)]","Y--Trace 28::[V(1) - V(0), Temperature=7 | V(PR2)]",,"X--Trace 29::[V(1) - V(0), Temperature=8 | V(PR2)]","Y--Trace 29::[V(1) - V(0), Temperature=8 | V(PR2)]",,"X--Trace 30::[V(1) - V(0), Temperature=9 | V(PR2)]","Y--Trace 30::[V(1) - V(0), Temperature=9 | V(PR2)]",,"X--Trace 31::[V(1) - V(0), Temperature=10 | V(PR2)]","Y--Trace 31::[V(1) - V(0), Temperature=10 | V(PR2)]",,"X--Trace 32::[V(1) - V(0), Temperature=11 | V(PR2)]","Y--Trace 32::[V(1) - V(0), Temperature=11 | V(PR2)]",,"X--Trace 33::[V(1) - V(0), Temperature=12 | V(PR2)]","Y--Trace 33::[V(1) - V(0), Temperature=12 | V(PR2)]",,"X--Trace 34::[V(1) - V(0), Temperature=13 | V(PR2)]","Y--Trace 34::[V(1) - V(0), Temperature=13 | V(PR2)]",,"X--Trace 35::[V(1) - V(0), Temperature=14 | V(PR2)]","Y--Trace 35::[V(1) - V(0), Temperature=14 | V(PR2)]",,"X--Trace 36::[V(1) - V(0), Temperature=15 | V(PR2)]","Y--Trace 36::[V(1) - V(0), Temperature=15 | V(PR2)]",,"X--Trace 37::[V(1) - V(0), Temperature=16 | V(PR2)]","Y--Trace 37::[V(1) - V(0), Temperature=16 | V(PR2)]",,"X--Trace 38::[V(1) - V(0), Temperature=17 | V(PR2)]","Y--Trace 38::[V(1) - V(0), Temperature=17 | V(PR2)]",,"X--Trace 39::[V(1) - V(0), Temperature=18 | V(PR2)]","Y--Trace 39::[V(1) - V(0), Temperature=18 | V(PR2)]",,"X--Trace 40::[V(1) - V(0), Temperature=19 | V(PR2)]","Y--Trace 40::[V(1) - V(0), Temperature=19 | V(PR2)]",,"X--Trace 41::[V(1) - V(0), Temperature=20 | V(PR2)]","Y--Trace 41::[V(1) - V(0), Temperature=20 | V(PR2)]",,"X--Trace 42::[V(1) - V(0), Temperature=21 | V(PR2)]","Y--Trace 42::[V(1) - V(0), Temperature=21 | V(PR2)]",,"X--Trace 43::[V(1) - V(0), Temperature=22 | V(PR2)]","Y--Trace 43::[V(1) - V(0), Temperature=22 | V(PR2)]",,"X--Trace 44::[V(1) - V(0), Temperature=23 | V(PR2)]","Y--Trace 44::[V(1) - V(0), Temperature=23 | V(PR2)]",,"X--Trace 45::[V(1) - V(0), Temperature=24 | V(PR2)]","Y--Trace 45::[V(1) - V(0), Temperature=24 | V(PR2)]",,"X--Trace 46::[V(1) - V(0), Temperature=25 | V(PR2)]","Y--Trace 46::[V(1) - V(0), Temperature=25 | V(PR2)]",,"X--Trace 47::[V(1) - V(0), Temperature=26 | V(PR2)]","Y--Trace 47::[V(1) - V(0), Temperature=26 | V(PR2)]",,"X--Trace 48::[V(1) - V(0), Temperature=27 | V(PR2)]","Y--Trace 48::[V(1) - V(0), Temperature=27 | V(PR2)]",,"X--Trace 49::[V(1) - V(0), Temperature=28 | V(PR2)]","Y--Trace 49::[V(1) - V(0), Temperature=28 | V(PR2)]",,"X--Trace 50::[V(1) - V(0), Temperature=29 | V(PR2)]","Y--Trace 50::[V(1) - V(0), Temperature=29 | V(PR2)]",,"X--Trace 51::[V(1) - V(0), Temperature=30 | V(PR2)]","Y--Trace 51::[V(1) - V(0), Temperature=30 | V(PR2)]",,"X--Trace 52::[V(1) - V(0), Temperature=31 | V(PR2)]","Y--Trace 52::[V(1) - V(0), Temperature=31 | V(PR2)]",,"X--Trace 53::[V(1) - V(0), Temperature=32 | V(PR2)]","Y--Trace 53::[V(1) - V(0), Temperature=32 | V(PR2)]",,"X--Trace 54::[V(1) - V(0), Temperature=33 | V(PR2)]","Y--Trace 54::[V(1) - V(0), Temperature=33 | V(PR2)]",,"X--Trace 55::[V(1) - V(0), Temperature=34 | V(PR2)]","Y--Trace 55::[V(1) - V(0), Temperature=34 | V(PR2)]",,"X--Trace 56::[V(1) - V(0), Temperature=35 | V(PR2)]","Y--Trace 56::[V(1) - V(0), Temperature=35 | V(PR2)]",,"X--Trace 57::[V(1) - V(0), Temperature=36 | V(PR2)]","Y--Trace 57::[V(1) - V(0), Temperature=36 | V(PR2)]",,"X--Trace 58::[V(1) - V(0), Temperature=37 | V(PR2)]","Y--Trace 58::[V(1) - V(0), Temperature=37 | V(PR2)]",,"X--Trace 59::[V(1) - V(0), Temperature=38 | V(PR2)]","Y--Trace 59::[V(1) - V(0), Temperature=38 | V(PR2)]",,"X--Trace 60::[V(1) - V(0), Temperature=39 | V(PR2)]","Y--Trace 60::[V(1) - V(0), Temperature=39 | V(PR2)]",,"X--Trace 61::[V(1) - V(0), Temperature=40 | V(PR2)]","Y--Trace 61::[V(1) - V(0), Temperature=40 | V(PR2)]"
3.936,0.398538,,3.936,0.416876,,3.936,0.435815,,3.936,0.45536,,3.936,0.475514,,3.936,0.496276,,3.936,0.517649,,3.936,0.539629,,3.936,0.562215,,3.936,0.585402,,3.936,0.609185,,3.936,0.633557,,3.936,0.65851,,3.936,0.684033,,3.936,0.710115,,3.936,0.736744,,3.936,0.763904,,3.936,0.79158,,3.936,0.819755,,3.936,0.84841,,3.936,0.877525,,3.936,0.907078,,3.936,0.937048,,3.936,0.967411,,3.936,0.998141,,3.936,1.02921,,3.936,1.0606,,3.936,1.09228,,3.936,1.12423,,3.936,1.1564,,3.936,1.18878,,3.936,1.22133,,3.936,1.25404,,3.936,1.28686,,3.936,1.31977,,3.936,1.35273,,3.936,1.38573,,3.936,1.41874,,3.936,1.45171,,3.936,1.48464,,3.936,1.51748,,3.936,1.55023,,3.936,1.58283,,3.936,1.61529,,3.936,1.64757,,3.936,1.67964,,3.936,1.71149,,3.936,1.7431,,3.936,1.77444,,3.936,1.8055,,3.936,1.83626,,3.936,1.8667,,3.936,1.89681,,3.936,1.92658,,3.936,1.95598,,3.936,1.98501,,3.936,2.01366,,3.936,2.04191,,3.936,2.06976,,3.936,2.09719,,3.936,2.12421
5.136,0.400562,,5.136,0.41904,,5.136,0.438127,,5.136,0.457826,,5.136,0.478138,,5.136,0.499066,,5.136,0.520608,,5.136,0.542763,,5.136,0.565528,,5.136,0.588899,,5.136,0.612869,,5.136,0.637432,,5.136,0.662577,,5.136,0.688295,,5.136,0.714573,,5.136,0.741397,,5.136,0.768753,,5.136,0.796624,,5.136,0.824991,,5.136,0.853835,,5.136,0.883136,,5.136,0.91287,,5.136,0.943015,,5.136,0.973547,,5.136,1.00444,,5.136,1.03567,,5.136,1.0672,,5.136,1.09902,,5.136,1.13109,,5.136,1.16338,,5.136,1.19586,,5.136,1.22851,,5.136,1.26129,,5.136,1.29418,,5.136,1.32714,,5.136,1.36015,,5.136,1.39319,,5.136,1.42621,,5.136,1.45919,,5.136,1.49211,,5.136,1.52493,,5.136,1.55764,,5.136,1.59021,,5.136,1.62261,,5.136,1.65482,,5.136,1.68682,,5.136,1.71858,,5.136,1.7501,,5.136,1.78134,,5.136,1.81229,,5.136,1.84293,,5.136,1.87325,,5.136,1.90323,,5.136,1.93286,,5.136,1.96212,,5.136,1.99101,,5.136,2.0195,,5.136,2.04761,,5.136,2.0753,,5.136,2.10258,,5.136,2.12944
6.336,0.402489,,6.336,0.4211,,6.336,0.440325,,6.336,0.460167,,6.336,0.480628,,6.336,0.501709,,6.336,0.52341,,6.336,0.545728,,6.336,0.56866,,6.336,0.592201,,6.336,0.616344,,6.336,0.641082,,6.336,0.666405,,6.336,0.692302,,6.336,0.718759,,6.336,0.745762,,6.336,0.773297,,6.336,0.801344,,6.336,0.829885,,6.336,0.8589,,6.336,0.888367,,6.336,0.918263,,6.336,0.948565,,6.336,0.979247,,6.336,1.01028,,6.336,1.04164,,6.336,1.07331,,6.336,1.10524,,6.336,1.13741,,6.336,1.1698,,6.336,1.20237,,6.336,1.23509,,6.336,1.26794,,6.336,1.30088,,6.336,1.33389,,6.336,1.36693,,6.336,1.39998,,6.336,1.43301,,6.336,1.46598,,6.336,1.49889,,6.336,1.53168,,6.336,1.56435,,6.336,1.59687,,6.336,1.62921,,6.336,1.66136,,6.336,1.69328,,6.336,1.72496,,6.336,1.75638,,6.336,1.78752,,6.336,1.81836,,6.336,1.84889,,6.336,1.87909,,6.336,1.90895,,6.336,1.93845,,6.336,1.96758,,6.336,1.99633,,6.336,2.02469,,6.336,2.05265,,6.336,2.08021,,6.336,2.10735,,6.336,2.13407
7.536,0.404324,,7.536,0.42306,,7.536,0.442414,,7.536,0.46239,,7.536,0.482991,,7.536,0.504215,,7.536,0.526063,,7.536,0.548532,,7.536,0.571619,,7.536,0.595318,,7.536,0.619621,,7.536,0.644521,,7.536,0.670007,,7.536,0.696068,,7.536,0.722689,,7.536,0.749856,,7.536,0.777552,,7.536,0.80576,,7.536,0.834458,,7.536,0.863627,,7.536,0.893244,,7.536,0.923284,,7.536,0.953725,,7.536,0.984539,,7.536,1.0157,,7.536,1.04718,,7.536,1.07895,,7.536,1.11098,,7.536,1.14325,,7.536,1.17572,,7.536,1.20836,,7.536,1.24114,,7.536,1.27404,,7.536,1.30702,,7.536,1.34006,,7.536,1.37312,,7.536,1.40617,,7.536,1.4392,,7.536,1.47216,,7.536,1.50504,,7.536,1.5378,,7.536,1.57043,,7.536,1.6029,,7.536,1.63518,,7.536,1.66725,,7.536,1.6991,,7.536,1.73069,,7.536,1.76202,,7.536,1.79306,,7.536,1.8238,,7.536,1.85422,,7.536,1.88431,,7.536,1.91405,,7.536,1.94343,,7.536,1.97244,,7.536,2.00106,,7.536,2.02929,,7.536,2.05713,,7.536,2.08455,,7.536,2.11156,,7.536,2.13815
8.736,0.40607,,8.736,0.424923,,8.736,0.444399,,8.736,0.464501,,8.736,0.485231,,8.736,0.506589,,8.736,0.528575,,8.736,0.551185,,8.736,0.574415,,8.736,0.598259,,8.736,0.622711,,8.736,0.64776,,8.736,0.673396,,8.736,0.699607,,8.736,0.726378,,8.736,0.753695,,8.736,0.781538,,8.736,0.80989,,8.736,0.838731,,8.736,0.868038,,8.736,0.897788,,8.736,0.927958,,8.736,0.958521,,8.736,0.989452,,8.736,1.02072,,8.736,1.0523,,8.736,1.08417,,8.736,1.11629,,8.736,1.14863,,8.736,1.18117,,8.736,1.21387,,8.736,1.2467,,8.736,1.27964,,8.736,1.31265,,8.736,1.3457,,8.736,1.37877,,8.736,1.41182,,8.736,1.44483,,8.736,1.47778,,8.736,1.51063,,8.736,1.54335,,8.736,1.57593,,8.736,1.60834,,8.736,1.64056,,8.736,1.67256,,8.736,1.70433,,8.736,1.73584,,8.736,1.76708,,8.736,1.79803,,8.736,1.82867,,8.736,1.85899,,8.736,1.88897,,8.736,1.9186,,8.736,1.94786,,8.736,1.97675,,8.736,2.00526,,8.736,2.03338,,8.736,2.06109,,8.736,2.08839,,8.736,2.11528,,8.736,2.14175
9.936,0.407733,,9.936,0.426695,,9.936,0.446285,,9.936,0.466504,,9.936,0.487356,,9.936,0.508839,,9.936,0.530952,,9.936,0.553693,,9.936,0.577056,,9.936,0.601035,,9.936,0.625623,,9.936,0.65081,,9.936,0.676584,,9.936,0.702932,,9.936,0.729841,,9.936,0.757293,,9.936,0.78527,,9.936,0.813753,,9.936,0.842722,,9.936,0.872153,,9.936,0.902023,,9.936,0.932307,,9.936,0.962978,,9.936,0.994011,,9.936,1.02538,,9.936,1.05705,,9.936,1.08899,,9.936,1.12118,,9.936,1.15359,,9.936,1.18618,,9.936,1.21893,,9.936,1.2518,,9.936,1.28476,,9.936,1.31779,,9.936,1.35086,,9.936,1.38392,,9.936,1.41697,,9.936,1.44997,,9.936,1.48288,,9.936,1.5157,,9.936,1.54838,,9.936,1.58091,,9.936,1.61326,,9.936,1.64542,,9.936,1.67735,,9.936,1.70904,,9.936,1.74047,,9.936,1.77163,,9.936,1.80248,,9.936,1.83303,,9.936,1.86325,,9.936,1.89313,,9.936,1.92265,,9.936,1.95181,,9.936,1.9806,,9.936,2.009,,9.936,2.037,,9.936,2.0646,,9.936,2.0918,,9.936,2.11857,,9.936,2.14493
11.136,0.409315,,11.136,0.42838,,11.136,0.448076,,11.136,0.468406,,11.136,0.48937,,11.136,0.510969,,11.136,0.533202,,11.136,0.556063,,11.136,0.57955,,11.136,0.603654,,11.136,0.628367,,11.136,0.653681,,11.136,0.679581,,11.136,0.706056,,11.136,0.733089,,11.136,0.760665,,11.136,0.788763,,11.136,0.817365,,11.136,0.846449,,11.136,0.875991,,11.136,0.905967,,11.136,0.936353,,11.136,0.96712,,11.136,0.998243,,11.136,1.02969,,11.136,1.06144,,11.136,1.09345,,11.136,1.1257,,11.136,1.15816,,11.136,1.1908,,11.136,1.22358,,11.136,1.25648,,11.136,1.28946,,11.136,1.3225,,11.136,1.35557,,11.136,1.38863,,11.136,1.42166,,11.136,1.45464,,11.136,1.48752,,11.136,1.5203,,11.136,1.55294,,11.136,1.58542,,11.136,1.61771,,11.136,1.6498,,11.136,1.68167,,11.136,1.71329,,11.136,1.74464,,11.136,1.77571,,11.136,1.80648,,11.136,1.83693,,11.136,1.86706,,11.136,1.89684,,11.136,1.92627,,11.136,1.95533,,11.136,1.98402,,11.136,2.01231,,11.136,2.04022,,11.136,2.06772,,11.136,2.09481,,11.136,2.12149,,11.136,2.14774
12.336,0.41082,,12.336,0.429982,,12.336,0.449777,,12.336,0.47021,,12.336,0.49128,,12.336,0.512987,,12.336,0.53533,,12.336,0.558304,,12.336,0.581904,,12.336,0.606124,,12.336,0.630953,,12.336,0.656383,,12.336,0.6824,,12.336,0.70899,,12.336,0.736137,,12.336,0.763825,,12.336,0.792033,,12.336,0.820742,,12.336,0.849928,,12.336,0.87957,,12.336,0.909641,,12.336,0.940116,,12.336,0.970968,,12.336,1.00217,,12.336,1.03369,,12.336,1.0655,,12.336,1.09757,,12.336,1.12988,,12.336,1.16238,,12.336,1.19505,,12.336,1.22786,,12.336,1.26078,,12.336,1.29377,,12.336,1.32682,,12.336,1.35988,,12.336,1.39293,,12.336,1.42594,,12.336,1.45889,,12.336,1.49174,,12.336,1.52448,,12.336,1.55707,,12.336,1.5895,,12.336,1.62174,,12.336,1.65376,,12.336,1.68556,,12.336,1.71711,,12.336,1.74838,,12.336,1.77937,,12.336,1.81006,,12.336,1.84043,,12.336,1.87047,,12.336,1.90016,,12.336,1.9295,,12.336,1.95847,,12.336,1.98706,,12.336,2.01526,,12.336,2.04307,,12.336,2.07048,,12.336,2.09748,,12.336,2.12406,,12.336,2.15023
13.536,0.412253,,13.536,0.431504,,13.536,0.451393,,13.536,0.471921,,13.536,0.49309,,13.536,0.514898,,13.536,0.537343,,13.536,0.560422,,13.536,0.584128,,13.536,0.608453,,13.536,0.63339,,13.536,0.658926,,13.536,0.685049,,13.536,0.711744,,13.536,0.738996,,13.536,0.766785,,13.536,0.795093,,13.536,0.823898,,13.536,0.853177,,13.536,0.882907,,13.536,0.913063,,13.536,0.943617,,13.536,0.974543,,13.536,1.00581,,13.536,1.03739,,13.536,1.06926,,13.536,1.10138,,13.536,1.13373,,13.536,1.16626,,13.536,1.19896,,13.536,1.23179,,13.536,1.26472,,13.536,1.29772,,13.536,1.33076,,13.536,1.36381,,13.536,1.39685,,13.536,1.42984,,13.536,1.46276,,13.536,1.49557,,13.536,1.52827,,13.536,1.56082,,13.536,1.59319,,13.536,1.62537,,13.536,1.65734,,13.536,1.68907,,13.536,1.72054,,13.536,1.75175,,13.536,1.78266,,13.536,1.81327,,13.536,1.84356,,13.536,1.87352,,13.536,1.90313,,13.536,1.93238,,13.536,1.96126,,13.536,1.98977,,13.536,2.01789,,13.536,2.04561,,13.536,2.07293,,13.536,2.09984,,13.536,2.12634,,13.536,2.15242
14.736,0.413615,,14.736,0.432951,,14.736,0.452927,,14.736,0.473545,,14.736,0.494805,,14.736,0.516707,,14.736,0.539248,,14.736,0.562423,,14.736,0.586226,,14.736,0.61065,,14.736,0.635685,,14.736,0.661319,,14.736,0.687539,,14.736,0.714331,,14.736,0.741676,,14.736,0.769558,,14.736,0.797955,,14.736,0.826847,,14.736,0.85621,,14.736,0.886019,,14.736,0.916249,,14.736,0.946872,,14.736,0.977862,,14.736,1.00919,,14.736,1.04083,,14.736,1.07274,,14.736,1.1049,,14.736,1.13728,,14.736,1.16984,,14.736,1.20256,,14.736,1.2354,,14.736,1.26834,,14.736,1.30134,,14.736,1.33437,,14.736,1.36741,,14.736,1.40043,,14.736,1.43339,,14.736,1.46628,,14.736,1.49906,,14.736,1.53171,,14.736,1.56421,,14.736,1.59653,,14.736,1.62866,,14.736,1.66056,,14.736,1.69223,,14.736,1.72364,,14.736,1.75478,,14.736,1.78562,,14.736,1.81615,,14.736,1.84637,,14.736,1.87625,,14.736,1.90578,,14.736,1.93495,,14.736,1.96375,,14.736,1.99218,,14.736,2.02022,,14.736,2.04786,,14.736,2.0751,,14.736,2.10194,,14.736,2.12836,,14.736,2.15436
15.936,0.414911,,15.936,0.434326,,15.936,0.454383,,15.936,0.475085,,15.936,0.496431,,15.936,0.518419,,15.936,0.541048,,15.936,0.564313,,15.936,0.588207,,15.936,0.612721,,15.936,0.637846,,15.936,0.66357,,15.936,0.68988,,15.936,0.716759,,15.936,0.74419,,15.936,0.772155,,15.936,0.800634,,15.936,0.829603,,15.936,0.85904,,15.936,0.888919,,15.936,0.919215,,15.936,0.949899,,15.936,0.980945,,15.936,1.01232,,15.936,1.044,,15.936,1.07596,,15.936,1.10815,,15.936,1.14055,,15.936,1.17314,,15.936,1.20587,,15.936,1.23872,,15.936,1.27166,,15.936,1.30466,,15.936,1.33768,,15.936,1.3707,,15.936,1.40369,,15.936,1.43663,,15.936,1.46948,,15.936,1.50223,,15.936,1.53484,,15.936,1.56729,,15.936,1.59956,,15.936,1.63163,,15.936,1.66348,,15.936,1.69508,,15.936,1.72643,,15.936,1.7575,,15.936,1.78827,,15.936,1.81874,,15.936,1.84888,,15.936,1.87869,,15.936,1.90814,,15.936,1.93724,,15.936,1.96597,,15.936,1.99432,,15.936,2.02229,,15.936,2.04986,,15.936,2.07703,,15.936,2.10379,,15.936,2.13014,,15.936,2.15608
17.136,0.416143,,17.136,0.435632,,17.136,0.455766,,17.136,0.476545,,17.136,0.49797,,17.136,0.52004,,17.136,0.542751,,17.136,0.566099,,17.136,0.590076,,17.136,0.614673,,17.136,0.639882,,17.136,0.665688,,17.136,0.692079,,17.136,0.719038,,17.136,0.746547,,17.136,0.774588,,17.136,0.803139,,17.136,0.832178,,17.136,0.861681,,17.136,0.891622,,17.136,0.921975,,17.136,0.952714,,17.136,0.983808,,17.136,1.01523,,17.136,1.04695,,17.136,1.07893,,17.136,1.11115,,17.136,1.14358,,17.136,1.17618,,17.136,1.20892,,17.136,1.24177,,17.136,1.27471,,17.136,1.30769,,17.136,1.3407,,17.136,1.37371,,17.136,1.40668,,17.136,1.43958,,17.136,1.4724,,17.136,1.50511,,17.136,1.53767,,17.136,1.57008,,17.136,1.6023,,17.136,1.63432,,17.136,1.66611,,17.136,1.69765,,17.136,1.72894,,17.136,1.75994,,17.136,1.79065,,17.136,1.82105,,17.136,1.85113,,17.136,1.88087,,17.136,1.91026,,17.136,1.93929,,17.136,1.96795,,17.136,1.99624,,17.136,2.02413,,17.136,2.05164,,17.136,2.07874,,17.136,2.10544,,17.136,2.13172,,17.136,2.15759
18.336,0.417315,,18.336,0.436873,,18.336,0.457078,,18.336,0.47793,,18.336,0.499429,,18.336,0.521574,,18.336,0.544361,,18.336,0.567785,,18.336,0.591839,,18.336,0.616514,,18.336,0.641798,,18.336,0.66768,,18.336,0.694145,,18.336,0.721176,,18.336,0.748756,,18.336,0.776865,,18.336,0.805482,,18.336,0.834583,,18.336,0.864145,,18.336,0.894141,,18.336,0.924545,,18.336,0.95533,,18.336,0.986466,,18.336,1.01792,,18.336,1.04967,,18.336,1.08168,,18.336,1.11393,,18.336,1.14637,,18.336,1.17898,,18.336,1.21172,,18.336,1.24457,,18.336,1.2775,,18.336,1.31048,,18.336,1.34347,,18.336,1.37645,,18.336,1.4094,,18.336,1.44227,,18.336,1.47506,,18.336,1.50772,,18.336,1.54025,,18.336,1.57261,,18.336,1.60478,,18.336,1.63674,,18.336,1.66848,,18.336,1.69997,,18.336,1.7312,,18.336,1.76215,,18.336,1.7928,,18.336,1.82313,,18.336,1.85315,,18.336,1.88282,,18.336,1.91215,,18.336,1.94112,,18.336,1.96972,,18.336,1.99794,,18.336,2.02577,,18.336,2.05321,,18.336,2.08026,,18.336,2.10689,,18.336,2.13312,,18.336,2.15893
19.536,0.418429,,19.536,0.438052,,19.536,0.458323,,19.536,0.479243,,19.536,0.500811,,19.536,0.523026,,19.536,0.545884,,19.536,0.569378,,19.536,0.593503,,19.536,0.618248,,19.536,0.643602,,19.536,0.669553,,19.536,0.696086,,19.536,0.723183,,19.536,0.750827,,19.536,0.778998,,19.536,0.807673,,19.536,0.83683,,19.536,0.866444,,19.536,0.896488,,19.536,0.926937,,19.536,0.957762,,19.536,0.988933,,19.536,1.02042,,19.536,1.0522,,19.536,1.08423,,19.536,1.11649,,19.536,1.14894,,19.536,1.18155,,19.536,1.2143,,19.536,1.24715,,19.536,1.28007,,19.536,1.31303,,19.536,1.346,,19.536,1.37896,,19.536,1.41188,,19.536,1.44472,,19.536,1.47747,,19.536,1.5101,,19.536,1.54258,,19.536,1.5749,,19.536,1.60702,,19.536,1.63894,,19.536,1.67063,,19.536,1.70206,,19.536,1.73324,,19.536,1.76413,,19.536,1.79472,,19.536,1.825,,19.536,1.85495,,19.536,1.88457,,19.536,1.91384,,19.536,1.94275,,19.536,1.97129,,19.536,1.99945,,19.536,2.02723,,19.536,2.05462,,19.536,2.0816,,19.536,2.10818,,19.536,2.13436,,19.536,2.16012
20.736,0.419488,,20.736,0.439172,,20.736,0.459505,,20.736,0.480488,,20.736,0.50212,,20.736,0.5244,,20.736,0.547322,,20.736,0.570883,,20.736,0.595072,,20.736,0.619882,,20.736,0.645301,,20.736,0.671315,,20.736,0.697909,,20.736,0.725066,,20.736,0.752768,,20.736,0.780994,,20.736,0.809722,,20.736,0.838928,,20.736,0.868588,,20.736,0.898675,,20.736,0.929163,,20.736,0.960022,,20.736,0.991223,,20.736,1.02274,,20.736,1.05453,,20.736,1.08658,,20.736,1.11885,,20.736,1.15131,,20.736,1.18393,,20.736,1.21667,,20.736,1.24951,,20.736,1.28242,,20.736,1.31537,,20.736,1.34832,,20.736,1.38126,,20.736,1.41414,,20.736,1.44696,,20.736,1.47967,,20.736,1.51226,,20.736,1.5447,,20.736,1.57698,,20.736,1.60906,,20.736,1.64092,,20.736,1.67256,,20.736,1.70395,,20.736,1.73507,,20.736,1.76591,,20.736,1.79645,,20.736,1.82667,,20.736,1.85657,,20.736,1.88614,,20.736,1.91535,,20.736,1.94421,,20.736,1.97269,,20.736,2.0008,,20.736,2.02853,,20.736,2.05586,,20.736,2.0828,,20.736,2.10933,,20.736,2.13545,,20.736,2.16117
